show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,qtd_generos,idade_conteudo,decada_lancamento,mes_adicao,ano_adicao,indicador_filme_serie,faixa_duracao,categoria_idade,duration_minmax,idade_standardized
s6266,TV Show,Beauty and the Bitches,,Pakistan,2019-04-23,2016.0,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2.0,Seasons,3,10.0,2010.0s,4.0,2019.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s474,Movie,Born to Play,Viridiana Lieberman,United States,2021-07-12,2020.0,TV-MA,93 min,"Documentaries, Sports Movies",93.0,min,2,6.0,2020.0s,7.0,2021.0,1,Médio,Novo,0.29126213592233013,-0.6561002196491362
s3326,TV Show,Victorious,,United States,,2013.0,TV-G,3 Seasons,"Kids' TV, TV Comedies",3.0,Seasons,2,13.0,2010.0s,,,0,Série (Temporadas),Antigo,,0.13764755952381386
s3104,TV Show,CAROLE & TUESDAY,,Japan,2019-12-24,2019.0,TV-MA,2 Seasons,"Anime Series, International TV Shows, Teen TV Shows",2.0,Seasons,3,7.0,2010.0s,12.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s976,Movie,Shadow and Bone - The Afterparty,,United States,2021-04-24,2021.0,TV-14,33 min,"Action & Adventure, Comedies, Dramas",33.0,min,3,5.0,2020.0s,4.0,2021.0,1,Curto,Novo,0.09708737864077671,-0.7694927595309863
s3671,Movie,Cities of Last Things,,Taiwan,2019-07-12,2018.0,TV-MA,106 min,"Dramas, Independent Movies, International Movies",106.0,min,3,8.0,2010.0s,7.0,2019.0,1,Médio,Novo,0.33333333333333337,-0.42931513988543624
s8691,TV Show,Wake Up,,Pakistan,2018-03-31,2017.0,TV-14,2 Seasons,"International TV Shows, TV Dramas",2.0,Seasons,2,9.0,2010.0s,3.0,2018.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s5198,Movie,The B-Side: Elsa Dorfman's Portrait Photography,Errol Morris,United States,,2016.0,R,76 min,Documentaries,76.0,min,1,10.0,2010.0s,,,1,Médio,Intermediário,0.23624595469255666,-0.2025300601217362
s3383,TV Show,Daybreak,,,2019-10-24,2019.0,TV-MA,1 Season,"TV Action & Adventure, TV Comedies, TV Horror",1.0,Season,3,7.0,2010.0s,10.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s6403,Movie,Cake,Asim Abbasi,United Kingdom,2019-05-15,2018.0,TV-MA,125 min,"Comedies, Dramas, International Movies",125.0,min,3,8.0,2010.0s,5.0,2019.0,1,Longo,Novo,0.39482200647249194,-0.42931513988543624
s6030,Movie,A Boy Called Po,John Asher,United States,2018-01-15,2016.0,,94 min,"Dramas, Sci-Fi & Fantasy",94.0,min,2,10.0,2010.0s,1.0,2018.0,1,Médio,Intermediário,0.29449838187702265,-0.2025300601217362
s6234,Movie,Barbecue,Matthew Salleh,Australia,2017-08-15,2017.0,TV-MA,101 min,"Documentaries, International Movies",101.0,min,2,9.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.31715210355987056,-0.3159226000035862
s8436,Movie,The Natural,Barry Levinson,United States,2020-01-01,1984.0,PG,138 min,"Classic Movies, Dramas, Sports Movies",138.0,min,3,42.0,1980.0s,1.0,2020.0,1,Longo,Antigo,0.4368932038834952,3.4260312160974644
s1561,Movie,The Prom,,United States,2020-12-11,2020.0,PG-13,132 min,"Comedies, LGBTQ Movies, Music & Musicals",132.0,min,3,6.0,2020.0s,12.0,2020.0,1,Longo,Novo,0.41747572815533984,-0.6561002196491362
s1230,TV Show,My Way,,Egypt,,2015.0,TV-14,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,11.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s6712,Movie,Event Horizon,Paul W.S. Anderson,United Kingdom,2020-01-01,1997.0,R,96 min,"Horror Movies, Sci-Fi & Fantasy",96.0,min,2,29.0,1990.0s,1.0,2020.0,1,Médio,Antigo,0.3009708737864078,1.951928197633414
s7915,Movie,Sacro GRA,,Italy,2017-03-21,2013.0,TV-MA,91 min,"Documentaries, International Movies",91.0,min,2,13.0,2010.0s,3.0,2017.0,1,Médio,Antigo,0.284789644012945,0.13764755952381386
s2560,Movie,Becoming,Nadia Hallgren,United States,2020-05-06,2020.0,PG,89 min,Documentaries,89.0,min,1,6.0,2020.0s,5.0,2020.0,1,Médio,Novo,0.2783171521035599,-0.6561002196491362
s1883,Movie,Dolly Parton: Here I Am,Francis Whately,,,2019.0,TV-14,90 min,"Documentaries, Music & Musicals",90.0,min,2,7.0,2010.0s,,,1,Médio,Novo,0.28155339805825247,-0.5427076797672862
s805,Movie,Population 436,,Canada,2021-06-02,2006.0,,93 min,"Horror Movies, Thrillers",93.0,min,2,20.0,2000.0s,6.0,2021.0,1,Médio,Antigo,0.29126213592233013,0.9313953386967639
s6228,Movie,Bang Rajan 2,Tanit Jitnukul,,,2010.0,TV-MA,122 min,"Action & Adventure, International Movies",122.0,min,2,16.0,2010.0s,,,1,Longo,Antigo,0.38511326860841427,0.4778251791693639
s3793,TV Show,When They See Us,,United States,2019-05-31,2019.0,TV Show,1 Season,"Crime TV Shows, TV Dramas",1.0,Season,2,7.0,2010.0s,5.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s7200,Movie,Kill Command,Steven Gomez,United Kingdom,2017-02-23,2016.0,TV-MA,100 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",100.0,min,3,10.0,2010.0s,2.0,2017.0,1,Médio,Intermediário,0.31391585760517804,-0.2025300601217362
s5030,TV Show,Seven Seconds,,United States,2018-02-23,2018.0,TV Show,1 Season,"Crime TV Shows, TV Dramas",1.0,Season,2,8.0,2010.0s,2.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s6644,Movie,Dragonheart: A New Beginning,Doug Lefler,United States,2020-01-01,2000.0,PG,84 min,"Action & Adventure, Sci-Fi & Fantasy",84.0,min,2,26.0,2000.0s,1.0,2020.0,1,Médio,Antigo,0.2621359223300971,1.611750577987864
s8730,Movie,Where the Money Is,Marek Kanievska,,2020-01-15,2000.0,,89 min,"Action & Adventure, Comedies, Dramas",89.0,min,3,26.0,2000.0s,1.0,2020.0,1,Médio,Antigo,0.2783171521035599,1.611750577987864
s2422,Movie,Merry Men 2: Another Mission,,Nigeria,2020-06-05,2019.0,TV-MA,115 min,"Comedies, International Movies",115.0,min,2,7.0,2010.0s,6.0,2020.0,1,Médio,Novo,0.36245954692556637,-0.5427076797672862
s6383,Movie,Bruno and Boots: Go Jump in the Pool,Vivieno Caldinelli,Canada,2017-06-24,2016.0,TV-PG,91 min,"Children & Family Movies, Comedies",91.0,min,2,10.0,2010.0s,6.0,2017.0,1,Médio,Intermediário,0.284789644012945,-0.2025300601217362
s3236,Movie,Shot Caller,Ric Roman Waugh,United States,2019-11-24,2017.0,R,121 min,"Dramas, Thrillers",121.0,min,2,9.0,2010.0s,11.0,2019.0,1,Longo,Intermediário,0.3818770226537217,-0.3159226000035862
s3844,TV Show,Away From Home,,,,2015.0,TV-PG,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,11.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s7850,Movie,Regatta,Mohamed Samy,,2019-05-09,2015.0,TV-MA,100 min,"Action & Adventure, Dramas, International Movies",100.0,min,3,11.0,2010.0s,5.0,2019.0,1,Médio,Intermediário,0.31391585760517804,-0.08913752023988618
s8459,Movie,The Place Beyond the Pines,Derek Cianfrance,United States,2017-05-16,2012.0,R,140 min,"Dramas, Independent Movies",140.0,min,2,14.0,2010.0s,5.0,2017.0,1,Longo,Antigo,0.44336569579288027,0.25104009940566385
s1595,Movie,Leyla Everlasting,,Turkey,2020-12-04,2020.0,TV-MA,113 min,"Comedies, International Movies",113.0,min,2,6.0,2020.0s,12.0,2020.0,1,Médio,Novo,0.3559870550161813,-0.6561002196491362
s6083,Movie,Abzurdah,Daniela Goggi,,2016-08-25,2015.0,TV-MA,90 min,"Dramas, International Movies",90.0,min,2,11.0,2010.0s,8.0,2016.0,1,Médio,Intermediário,0.28155339805825247,-0.08913752023988618
s5651,TV Show,Star Trek: Deep Space Nine,,United States,2017-01-01,1999.0,TV-14,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",7.0,Seasons,2,27.0,1990.0s,1.0,2017.0,0,Série (Temporadas),Antigo,,1.725143117869714
s5737,Movie,Pup Star,Robert Vince,Canada,2016-10-29,2016.0,G,92 min,"Children & Family Movies, Comedies",92.0,min,2,10.0,2010.0s,10.0,2016.0,1,Médio,Intermediário,0.28802588996763756,-0.2025300601217362
s7117,Movie,Jake's Buccaneer Blast,,Pakistan,2017-08-06,2014.0,TV-Y,22 min,Movies,22.0,min,1,12.0,2010.0s,8.0,2017.0,1,Curto,Antigo,0.061488673139158574,0.024255019641963835
s3119,Movie,After the Raid,Rodrigo Reyes,,,2019.0,TV-PG,25 min,"Documentaries, International Movies",25.0,min,2,7.0,2010.0s,,,1,Curto,Novo,0.07119741100323626,-0.5427076797672862
s7245,Movie,Kurt & Courtney,Nick Broomfield,United Kingdom,,1998.0,R,95 min,"Documentaries, Music & Musicals",95.0,min,2,28.0,1990.0s,,,1,Médio,Antigo,0.2977346278317152,1.8385356577515641
s6289,Movie,Betting on Zero,,,,2017.0,,104 min,Documentaries,104.0,min,1,9.0,2010.0s,,,1,Médio,Intermediário,0.3268608414239482,-0.3159226000035862
s1905,Movie,Carlos Almaraz: Playing with Fire,,United States,2020-10-01,2019.0,TV-14,83 min,"Documentaries, LGBTQ Movies",83.0,min,2,7.0,2010.0s,10.0,2020.0,1,Médio,Novo,0.25889967637540456,-0.5427076797672862
s8555,Movie,The Waterboy,Frank Coraci,United States,2017-03-08,1998.0,,90 min,"Comedies, Sports Movies",90.0,min,2,28.0,1990.0s,3.0,2017.0,1,Médio,Antigo,0.28155339805825247,1.8385356577515641
s4332,Movie,"Ayotzinapa, el paso de la tortuga",Enrique García Meza,Mexico,2018-12-01,2018.0,,73 min,"Documentaries, International Movies",73.0,min,2,8.0,2010.0s,12.0,2018.0,1,Médio,Novo,0.226537216828479,-0.42931513988543624
s3145,Movie,Potato Potahto,Shirley Frimpong-Manso,Ghana,2019-12-15,2017.0,TV-MA,104 min,"Comedies, Dramas, International Movies",104.0,min,3,9.0,2010.0s,12.0,2019.0,1,Médio,Intermediário,0.3268608414239482,-0.3159226000035862
s6220,TV Show,Bala Loca,,Chile,,2016.0,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1.0,Season,3,10.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s4316,Movie,5 Star Christmas,Marco Risi,Italy,2018-12-07,2018.0,,96 min,"Comedies, International Movies",96.0,min,2,8.0,2010.0s,12.0,2018.0,1,Médio,Novo,0.3009708737864078,-0.42931513988543624
s5962,Movie,706,Shravan Kumar,India,,2019.0,TV-14,118 min,"Horror Movies, International Movies",118.0,min,2,7.0,2010.0s,,,1,Médio,Novo,0.37216828478964403,-0.5427076797672862
s4567,Movie,Freedom at Midnight,Tinu Pappachan,,2018-10-01,2018.0,TV-MA,135 min,"Dramas, Independent Movies, International Movies",135.0,min,3,8.0,2010.0s,10.0,2018.0,1,Longo,Novo,0.4271844660194175,-0.42931513988543624
s67,TV Show,Raja Rasoi Aur Anya Kahaniyan,,India,2021-09-15,2014.0,TV-G,1 Season,"Docuseries, International TV Shows",1.0,Season,2,12.0,2010.0s,9.0,2021.0,0,Série (Temporadas),Antigo,,0.024255019641963835
s1594,TV Show,Kings of Jo'Burg,,South Africa,2020-12-04,2020.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1.0,Season,3,6.0,2020.0s,12.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s1420,TV Show,Last Tango in Halifax,Juliet May,Unitd Kingdom,2021-01-12,2020.0,TV-MA,4 Seasons,"British TV Shows, Romantic TV Shows, TV Dramas",4.0,Seasons,3,6.0,2020.0s,1.0,2021.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s82,Movie,Kate,,United States,2021-09-10,2021.0,R,106 min,Action & Adventure,106.0,min,1,5.0,2020.0s,9.0,2021.0,1,Médio,Novo,0.33333333333333337,-0.7694927595309863
s847,Movie,Home,Tim Johnson,United States,,2015.0,PG,94 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",94.0,min,3,11.0,2010.0s,,,1,Médio,Intermediário,0.29449838187702265,-0.08913752023988618
s7535,Movie,My Dog is My Guide,Ismail Farouk,Egypt,2019-04-18,2013.0,TV-14,99 min,"Comedies, International Movies",99.0,min,2,13.0,2010.0s,4.0,2019.0,1,Médio,Antigo,0.31067961165048547,0.13764755952381386
s2288,Movie,Queen,Vikas Bahl,India,2020-07-05,2014.0,TV-MA,138 min,"Comedies, Dramas, International Movies",138.0,min,3,12.0,2010.0s,7.0,2020.0,1,Longo,Antigo,0.4368932038834952,0.024255019641963835
s3498,Movie,Under the Eiffel Tower,Archie Borders,United States,,2018.0,TV-MA,87 min,"Comedies, Independent Movies, International Movies",87.0,min,3,8.0,2010.0s,,,1,Médio,Novo,0.27184466019417475,-0.42931513988543624
s6368,Movie,Boy Bye,Chris Stokes,United States,2019-04-02,2016.0,TV-MA,86 min,"Comedies, Romantic Movies",86.0,min,2,10.0,2010.0s,4.0,2019.0,1,Médio,Intermediário,0.26860841423948223,-0.2025300601217362
s4948,Movie,A Sort of Family,Diego Lerman,Argentina,2018-04-01,2017.0,TV-14,96 min,"Dramas, International Movies, Thrillers",96.0,min,3,9.0,2010.0s,4.0,2018.0,1,Médio,Intermediário,0.3009708737864078,-0.3159226000035862
s8303,TV Show,The Five,Mark Tonderai,United Kingdom,2017-09-15,2016.0,TV-MA,1 Season,"British TV Shows, Crime TV Shows, TV Dramas",1.0,Season,3,10.0,2010.0s,9.0,2017.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s1199,Movie,RebellComedy: Straight Outta the Zoo,Ladislaus Kiraly,Germany,2021-03-16,2021.0,TV-MA,74 min,Stand-Up Comedy,74.0,min,1,5.0,2020.0s,3.0,2021.0,1,Médio,Novo,0.22977346278317154,-0.7694927595309863
s1633,Movie,Spookley and the Christmas Kittens,Bernie Denk,United States,2020-11-30,2019.0,TV-Y,45 min,Children & Family Movies,45.0,min,1,7.0,2010.0s,11.0,2020.0,1,Curto,Novo,0.1359223300970874,-0.5427076797672862
s582,Movie,Mortal Kombat,Paul W.S. Anderson,United States,,1995.0,PG-13,101 min,"Action & Adventure, Sci-Fi & Fantasy",101.0,min,2,31.0,1990.0s,,,1,Médio,Antigo,0.31715210355987056,2.1787132773971143
s743,Movie,Camellia Sisters,"Bao Nhan, Namcito",,2021-06-10,2021.0,,117 min,"Dramas, International Movies",117.0,min,2,5.0,2020.0s,6.0,2021.0,1,Médio,Novo,0.36893203883495146,-0.7694927595309863
s5232,TV Show,ID-0,,Japan,,2017.0,TV-PG,1 Season,"Anime Series, International TV Shows",1.0,Season,2,9.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s7512,Movie,Mortified Nation,Michael Mayer,United States,2018-02-01,2013.0,TV-MA,84 min,Documentaries,84.0,min,1,13.0,2010.0s,2.0,2018.0,1,Médio,Antigo,0.2621359223300971,0.13764755952381386
s4585,Movie,Manje Bistre,,India,2018-10-01,2017.0,TV-14,136 min,"Comedies, Dramas, International Movies",136.0,min,3,9.0,2010.0s,10.0,2018.0,1,Longo,Intermediário,0.4304207119741101,-0.3159226000035862
s5588,Movie,Force 2,Abhinay Deo,Indid,2017-02-27,2016.0,TV-14,123 min,"Action & Adventure, International Movies",123.0,min,2,10.0,2010.0s,2.0,2017.0,1,Longo,Intermediário,0.38834951456310685,-0.2025300601217362
s656,Movie,#Selfie 69,Cristina Jacob,Romania,,2016.0,TV-MA,119 min,"Comedies, Dramas, International Movies",119.0,min,3,10.0,2010.0s,,,1,Médio,Intermediário,0.3754045307443366,-0.2025300601217362
s2921,TV Show,Love Is Blind,,United States,2020-02-13,2021.0,TV-MA,1 Season,"Reality TV, Romantic TV Shows",1.0,Season,2,5.0,2020.0s,2.0,2020.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s6870,Movie,Goldstone,Ivan Sen,,2018-12-10,2016.0,R,110 min,Thrillers,110.0,min,1,10.0,2010.0s,12.0,2018.0,1,Médio,Intermediário,0.34627831715210355,-0.2025300601217362
s5038,Movie,Irreplaceable You,Stephanie Laing,United States,2018-02-16,2018.0,TV-MA,96 min,"Dramas, Romantic Movies",96.0,min,2,8.0,2010.0s,2.0,2018.0,1,Médio,Novo,0.3009708737864078,-0.42931513988543624
s6397,Movie,Cézanne et moi,Daniele Thompson,Belgium,2017-09-07,2016.0,,114 min,"Dramas, Independent Movies, International Movies",114.0,min,3,10.0,2010.0s,9.0,2017.0,1,Médio,Intermediário,0.3592233009708738,-0.2025300601217362
s6511,Movie,Coach Carter,Thomas Carter,United States,2020-01-01,2005.0,PG-13,137 min,"Dramas, Sports Movies",137.0,min,2,21.0,2000.0s,1.0,2020.0,1,Longo,Antigo,0.4336569579288026,1.044787878578614
s7639,Movie,Ocean's Thirteen,Steven Soderbergh,,2019-10-01,2007.0,PG-13,122 min,"Action & Adventure, Comedies",122.0,min,2,19.0,2000.0s,10.0,2019.0,1,Longo,Antigo,0.38511326860841427,0.8180027988149139
s5352,Movie,Handsome Devil,John Butler,Ireland,2017-08-01,2016.0,TV-MA,95 min,"Comedies, Dramas, International Movies",95.0,min,3,10.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.2977346278317152,-0.2025300601217362
s4791,Movie,Anthony Kaun Hai?,,India,2018-07-01,2006.0,TV-14,122 min,"Comedies, Dramas, International Movies",122.0,min,3,20.0,2000.0s,7.0,2018.0,1,Longo,Antigo,0.38511326860841427,0.9313953386967639
s2133,Movie,Project Power,"Henry Joost, Ariel Schulman",United States,2020-08-14,2020.0,,113 min,Action & Adventure,113.0,min,1,6.0,2020.0s,8.0,2020.0,1,Médio,Novo,0.3559870550161813,-0.6561002196491362
s425,Movie,Chhota Bheem: The Rise of Kirmada,Rajiv Chilaka,India,2021-07-22,2012.0,TV-Y7,68 min,Children & Family Movies,68.0,min,1,14.0,2010.0s,7.0,2021.0,1,Médio,Antigo,0.2103559870550162,0.25104009940566385
s8008,Movie,Shopkins: World Vacation,Richard Bailey,,2018-11-15,2017.0,,71 min,Movies,71.0,min,1,9.0,2010.0s,11.0,2018.0,1,Médio,Intermediário,0.22006472491909387,-0.3159226000035862
s845,Movie,Nail Bomber: Manhunt,,,2021-05-26,2021.0,TV-MA,73 min,"Documentaries, International Movies",73.0,min,2,5.0,2020.0s,5.0,2021.0,1,Médio,Novo,0.226537216828479,-0.7694927595309863
s3871,TV Show,Code Geass: Lelouch of the Rebellion,,Japan,2019-05-01,2008.0,TV-MA,2 Seasons,"Anime Series, International TV Shows",2.0,Seasons,2,18.0,2000.0s,5.0,2019.0,0,Série (Temporadas),Antigo,,0.704610258933064
s5196,TV Show,Together,,,2017-11-01,2009.0,TV-14,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,17.0,2000.0s,11.0,2017.0,0,Série (Temporadas),Antigo,,0.5912177190512139
s2050,Movie,You're My Boss,Antoinette Jadaone,Philippines,2020-09-04,2015.0,TV-14,117 min,"Comedies, International Movies, Romantic Movies",117.0,min,3,11.0,2010.0s,9.0,2020.0,1,Médio,Intermediário,0.36893203883495146,-0.08913752023988618
s3737,TV Show,Fate/Zero,,Japan,2019-06-15,2012.0,TV-MA,2 Seasons,"Anime Series, International TV Shows",2.0,Seasons,2,14.0,2010.0s,6.0,2019.0,0,Série (Temporadas),Antigo,,0.25104009940566385
s2557,Movie,In Paradox,Hamad AlSarraf,Kuwait,,2019.0,TV-14,94 min,"International Movies, Sci-Fi & Fantasy, Thrillers",94.0,min,3,7.0,2010.0s,,,1,Médio,Novo,0.29449838187702265,-0.5427076797672862
s7594,TV Show,Nobel,,Norway,2016-12-10,2016.0,R,1 Season,"International TV Shows, TV Dramas, TV Thrillers",1.0,Season,3,10.0,2010.0s,12.0,2016.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s8667,Movie,Used Goods,Mohamed Hamdy,Egypt,2019-09-01,2018.0,TV-14,95 min,"Action & Adventure, Comedies, International Movies",95.0,min,3,8.0,2010.0s,9.0,2019.0,1,Médio,Novo,0.2977346278317152,-0.42931513988543624
s6033,Movie,A Dangerous Woman,Stephen Gyllenhaal,United States,2018-04-01,1993.0,R,101 min,"Dramas, Romantic Movies",101.0,min,2,33.0,1990.0s,4.0,2018.0,1,Médio,Antigo,0.31715210355987056,2.405498357160814
s4391,Movie,Christmas Wedding Planner,Justin G. Dyck,Canada,2018-11-15,2017.0,PG,86 min,"Comedies, International Movies, Romantic Movies",86.0,min,3,9.0,2010.0s,11.0,2018.0,1,Médio,Intermediário,0.26860841423948223,-0.3159226000035862
s7719,TV Show,Pawn Stars,,United States,2019-09-15,2010.0,TV-14,1 Season,Reality TV,1.0,Season,1,16.0,2010.0s,9.0,2019.0,0,Série (Temporadas),Antigo,,0.4778251791693639
s5440,TV Show,My Only Love Song,,South Korea,,2017.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1.0,Season,3,9.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s7276,Movie,LeapFrog: Letter Factory,Roy Allen Smith,United States,2020-04-15,2003.0,TV-Y,37 min,Children & Family Movies,37.0,min,1,23.0,2000.0s,4.0,2020.0,1,Curto,Antigo,0.11003236245954694,1.2715729583423139
s1946,Movie,Manorama Six Feet Under,Navdeep Singh,India,2020-09-28,2007.0,TV-14,129 min,"Dramas, International Movies, Thrillers",129.0,min,3,19.0,2000.0s,9.0,2020.0,1,Longo,Antigo,0.4077669902912622,0.8180027988149139
s1410,Movie,The Vanished,Peter Facinelli,United States,2021-01-15,2020.0,R,115 min,Thrillers,115.0,min,1,6.0,2020.0s,1.0,2021.0,1,Médio,Novo,0.36245954692556637,-0.6561002196491362
s3026,Movie,MindGamers,Andrew Goth,Austria,2020-01-15,2017.0,R,99 min,"International Movies, Sci-Fi & Fantasy, Thrillers",99.0,min,3,9.0,2010.0s,1.0,2020.0,1,Médio,Intermediário,0.31067961165048547,-0.3159226000035862
s217,Movie,Shor In the City,"Raj Nidimoru, Krishna D.K.",India,2021-08-27,2011.0,,106 min,"Comedies, Dramas, Independent Movies",106.0,min,3,15.0,2010.0s,8.0,2021.0,1,Médio,Antigo,0.33333333333333337,0.3644326392875139
s2594,Movie,Thomas & Friends: Marvelous Machinery: A New Arrival,,,2020-05-01,2020.0,TV-Y,23 min,Children & Family Movies,23.0,min,1,6.0,2020.0s,5.0,2020.0,1,Curto,Novo,0.06472491909385114,-0.6561002196491362
s61,Movie,Naruto Shippuden: The Movie: The Lost Tower,Masahiko Murata,Japan,2021-09-15,2010.0,,85 min,"Action & Adventure, Anime Features, International Movies",85.0,min,3,16.0,2010.0s,9.0,2021.0,1,Médio,Antigo,0.26537216828478966,0.4778251791693639
s8700,Movie,Warehoused,Jack Zagha Kababie,Mexico,,2015.0,TV-14,92 min,"Comedies, Dramas, International Movies",92.0,min,3,11.0,2010.0s,,,1,Médio,Intermediário,0.28802588996763756,-0.08913752023988618
s2038,TV Show,Record of Youth,,South Korea,2020-09-08,2020.0,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1.0,Season,3,6.0,2020.0s,9.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s1841,TV Show,Someone Has to Die,Manolo Caro,Mexico,2020-10-16,2020.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1.0,Season,3,6.0,2020.0s,10.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s8110,TV Show,Strongland,,,,2018.0,TV-PG,1 Season,"Docuseries, International TV Shows",1.0,Season,2,8.0,2010.0s,,,0,Série (Temporadas),Novo,,-0.42931513988543624
s7024,Movie,Humko Deewana Kar Gaye,Raj Kanwar,India,2017-10-22,2006.0,TV-PG,149 min,"International Movies, Music & Musicals, Romantic Movies",149.0,min,3,20.0,2000.0s,10.0,2017.0,1,Longo,Antigo,0.4724919093851133,0.9313953386967639
s1658,Movie,Notes for My Son,Carlos Sorín,Argentina,2020-11-24,2020.0,TV-MA,84 min,"Dramas, International Movies",84.0,min,2,6.0,2020.0s,11.0,2020.0,1,Médio,Novo,0.2621359223300971,-0.6561002196491362
